,file_name,class_value,workpiece_location,scenario_condition,scenario_exception
3039,Ch_000001623982.json,305_gap-between-parts,right,faulty,0
3040,Ch_000001623983.json,305_gap-between-parts,left,normal,0
3041,Ch_000001623984.json,305_gap-between-parts,right,normal,0
3042,Ch_000001623985.json,305_gap-between-parts,left,normal,0
3043,Ch_000001623986.json,305_gap-between-parts,right,normal,0
3044,Ch_000001623987.json,305_gap-between-parts,left,normal,0
3045,Ch_000001623988.json,305_gap-between-parts,right,normal,0
3046,Ch_000001623989.json,305_gap-between-parts,left,normal,0
3047,Ch_000001623990.json,305_gap-between-parts,right,normal,0
3048,Ch_000001623991.json,305_gap-between-parts,left,normal,0
3049,Ch_000001623992.json,305_gap-between-parts,right,normal,0
3050,Ch_000001623993.json,305_gap-between-parts,left,faulty,0
3051,Ch_000001623994.json,305_gap-between-parts,right,faulty,0
3052,Ch_000001623995.json,305_gap-between-parts,left,faulty,0
3053,Ch_000001623996.json,305_gap-between-parts,right,faulty,0
3054,Ch_000001623997.json,305_gap-between-parts,left,faulty,0
3055,Ch_000001623998.json,305_gap-between-parts,right,faulty,0
3056,Ch_000001623999.json,305_gap-between-parts,left,faulty,0
3057,Ch_000001624000.json,305_gap-between-parts,right,faulty,0
3058,Ch_000001624001.json,305_gap-between-parts,left,faulty,0
3059,Ch_000001624002.json,305_gap-between-parts,right,faulty,0
3060,Ch_000001624003.json,305_gap-between-parts,left,normal,0
3061,Ch_000001624004.json,305_gap-between-parts,right,normal,0
3062,Ch_000001624005.json,305_gap-between-parts,left,normal,0
3063,Ch_000001624006.json,305_gap-between-parts,right,normal,0
3064,Ch_000001624007.json,305_gap-between-parts,left,normal,0
3065,Ch_000001624008.json,305_gap-between-parts,right,normal,0
3066,Ch_000001624011.json,305_gap-between-parts,left,normal,0
3067,Ch_000001624012.json,305_gap-between-parts,right,normal,0
3068,Ch_000001624013.json,305_gap-between-parts,left,normal,0
3069,Ch_000001624014.json,305_gap-between-parts,right,normal,0
3070,Ch_000001624015.json,305_gap-between-parts,left,faulty,0
3071,Ch_000001624016.json,305_gap-between-parts,right,faulty,0
3072,Ch_000001624017.json,305_gap-between-parts,left,faulty,0
3073,Ch_000001624018.json,305_gap-between-parts,right,faulty,0
3074,Ch_000001624019.json,305_gap-between-parts,left,faulty,0
3075,Ch_000001624020.json,305_gap-between-parts,right,faulty,0
3076,Ch_000001624021.json,305_gap-between-parts,left,faulty,0
3077,Ch_000001624022.json,305_gap-between-parts,right,faulty,0
3078,Ch_000001624023.json,305_gap-between-parts,left,faulty,0
3079,Ch_000001624024.json,305_gap-between-parts,right,faulty,0
3080,Ch_000001624025.json,305_gap-between-parts,left,normal,0
3081,Ch_000001624026.json,305_gap-between-parts,right,normal,0
3082,Ch_000001624027.json,305_gap-between-parts,left,normal,0
3083,Ch_000001624028.json,305_gap-between-parts,right,normal,0
3084,Ch_000001624029.json,305_gap-between-parts,left,normal,0
3085,Ch_000001624030.json,305_gap-between-parts,right,normal,0
3086,Ch_000001624031.json,305_gap-between-parts,left,normal,0
3087,Ch_000001624032.json,305_gap-between-parts,right,normal,0
3088,Ch_000001624033.json,305_gap-between-parts,left,normal,0
3089,Ch_000001624034.json,305_gap-between-parts,right,normal,0
3090,Ch_000001624035.json,305_gap-between-parts,left,faulty,0
3091,Ch_000001624036.json,305_gap-between-parts,right,faulty,0
3092,Ch_000001624037.json,305_gap-between-parts,left,faulty,0
3093,Ch_000001624038.json,305_gap-between-parts,right,faulty,0
3094,Ch_000001624039.json,305_gap-between-parts,left,faulty,0
3095,Ch_000001624040.json,305_gap-between-parts,right,faulty,0
3096,Ch_000001624041.json,305_gap-between-parts,left,faulty,0
3097,Ch_000001624042.json,305_gap-between-parts,right,faulty,0
3098,Ch_000001624043.json,305_gap-between-parts,left,faulty,0
3099,Ch_000001624044.json,305_gap-between-parts,right,faulty,0
3100,Ch_000001624045.json,305_gap-between-parts,left,normal,0
3101,Ch_000001624046.json,305_gap-between-parts,right,normal,0
3102,Ch_000001624047.json,305_gap-between-parts,left,normal,0
3103,Ch_000001624048.json,305_gap-between-parts,right,normal,0
3104,Ch_000001624049.json,305_gap-between-parts,left,normal,0
3105,Ch_000001624050.json,305_gap-between-parts,right,normal,0
3106,Ch_000001624051.json,305_gap-between-parts,left,normal,0
3107,Ch_000001624052.json,305_gap-between-parts,right,normal,0
3108,Ch_000001624053.json,305_gap-between-parts,left,normal,0
3109,Ch_000001624054.json,305_gap-between-parts,right,normal,0
3110,Ch_000001624055.json,305_gap-between-parts,left,faulty,0
3111,Ch_000001624056.json,305_gap-between-parts,right,faulty,0
3112,Ch_000001624057.json,305_gap-between-parts,left,faulty,0
3113,Ch_000001624058.json,305_gap-between-parts,right,faulty,0
3114,Ch_000001624059.json,305_gap-between-parts,left,faulty,0
3115,Ch_000001624060.json,305_gap-between-parts,right,faulty,0
3116,Ch_000001624061.json,305_gap-between-parts,left,faulty,0
3117,Ch_000001624062.json,305_gap-between-parts,right,faulty,0
3118,Ch_000001624063.json,305_gap-between-parts,left,faulty,0
3119,Ch_000001624064.json,305_gap-between-parts,right,faulty,0
3120,Ch_000001624065.json,305_gap-between-parts,left,normal,0
3121,Ch_000001624066.json,305_gap-between-parts,right,normal,0
3122,Ch_000001624067.json,305_gap-between-parts,left,normal,0
3123,Ch_000001624068.json,305_gap-between-parts,right,normal,0
3124,Ch_000001624069.json,305_gap-between-parts,left,normal,0
3125,Ch_000001624070.json,305_gap-between-parts,right,normal,0
3126,Ch_000001624071.json,305_gap-between-parts,left,normal,0
3127,Ch_000001624072.json,305_gap-between-parts,right,normal,0
3128,Ch_000001624073.json,305_gap-between-parts,left,normal,0
3129,Ch_000001624074.json,305_gap-between-parts,right,normal,0
3130,Ch_000001624075.json,305_gap-between-parts,left,faulty,0
3131,Ch_000001624076.json,305_gap-between-parts,right,faulty,0
3132,Ch_000001624077.json,305_gap-between-parts,left,faulty,0
3133,Ch_000001624078.json,305_gap-between-parts,right,faulty,0
3134,Ch_000001624079.json,305_gap-between-parts,left,faulty,0
3135,Ch_000001624080.json,305_gap-between-parts,right,faulty,0
3136,Ch_000001624081.json,305_gap-between-parts,left,faulty,0
3137,Ch_000001624082.json,305_gap-between-parts,right,faulty,0
3138,Ch_000001624083.json,305_gap-between-parts,left,faulty,0
3139,Ch_000001624084.json,305_gap-between-parts,right,faulty,0
3140,Ch_000001624085.json,305_gap-between-parts,left,normal,0
3141,Ch_000001624086.json,305_gap-between-parts,right,normal,0
3142,Ch_000001624087.json,305_gap-between-parts,left,normal,0
3143,Ch_000001624088.json,305_gap-between-parts,right,normal,0
3144,Ch_000001624089.json,305_gap-between-parts,left,normal,0
3145,Ch_000001624090.json,305_gap-between-parts,right,normal,0
3146,Ch_000001624091.json,305_gap-between-parts,left,normal,0
3147,Ch_000001624092.json,305_gap-between-parts,right,normal,0
3148,Ch_000001624093.json,305_gap-between-parts,left,normal,0
3149,Ch_000001624094.json,305_gap-between-parts,right,normal,0
3150,Ch_000001624095.json,305_gap-between-parts,left,faulty,0
3151,Ch_000001624096.json,305_gap-between-parts,right,faulty,0
3152,Ch_000001624097.json,305_gap-between-parts,left,faulty,0
3153,Ch_000001624098.json,305_gap-between-parts,right,faulty,0
3154,Ch_000001624099.json,305_gap-between-parts,left,faulty,0
3155,Ch_000001624100.json,305_gap-between-parts,right,faulty,0
3156,Ch_000001624101.json,305_gap-between-parts,left,faulty,0
3157,Ch_000001624102.json,305_gap-between-parts,right,faulty,0
3158,Ch_000001624103.json,305_gap-between-parts,left,faulty,0
3159,Ch_000001624104.json,305_gap-between-parts,right,faulty,0
3160,Ch_000001624105.json,305_gap-between-parts,left,normal,0
3161,Ch_000001624106.json,305_gap-between-parts,right,normal,0
3162,Ch_000001624107.json,305_gap-between-parts,left,normal,0
3163,Ch_000001624108.json,305_gap-between-parts,right,normal,0
3164,Ch_000001624109.json,305_gap-between-parts,left,normal,0
3165,Ch_000001624110.json,305_gap-between-parts,right,normal,0
3166,Ch_000001624111.json,305_gap-between-parts,left,normal,0
3167,Ch_000001624112.json,305_gap-between-parts,right,normal,0
3168,Ch_000001624113.json,305_gap-between-parts,left,normal,0
3169,Ch_000001624114.json,305_gap-between-parts,right,normal,0
3170,Ch_000001624115.json,305_gap-between-parts,left,faulty,0
3171,Ch_000001624116.json,305_gap-between-parts,right,faulty,0
3172,Ch_000001624117.json,305_gap-between-parts,left,faulty,0
3173,Ch_000001624118.json,305_gap-between-parts,right,faulty,0
3174,Ch_000001624119.json,305_gap-between-parts,left,faulty,0
3175,Ch_000001624120.json,305_gap-between-parts,right,faulty,0
3176,Ch_000001624121.json,305_gap-between-parts,left,faulty,0
3177,Ch_000001624122.json,305_gap-between-parts,right,faulty,0
3178,Ch_000001624123.json,305_gap-between-parts,left,faulty,0
3179,Ch_000001624124.json,305_gap-between-parts,right,faulty,0
3180,Ch_000001624125.json,305_gap-between-parts,left,normal,0
3181,Ch_000001624126.json,305_gap-between-parts,right,normal,0
3182,Ch_000001624127.json,305_gap-between-parts,left,normal,0
3183,Ch_000001624128.json,305_gap-between-parts,right,normal,0
3184,Ch_000001624129.json,305_gap-between-parts,left,normal,0
3185,Ch_000001624130.json,305_gap-between-parts,right,normal,0
3186,Ch_000001624131.json,305_gap-between-parts,left,normal,0
3187,Ch_000001624132.json,305_gap-between-parts,right,normal,0
3188,Ch_000001624133.json,305_gap-between-parts,left,normal,0
3189,Ch_000001624134.json,305_gap-between-parts,right,normal,0
3190,Ch_000001624135.json,305_gap-between-parts,left,faulty,0
3191,Ch_000001624136.json,305_gap-between-parts,right,faulty,0
3192,Ch_000001624137.json,305_gap-between-parts,left,faulty,0
3193,Ch_000001624138.json,305_gap-between-parts,right,faulty,0
3194,Ch_000001624139.json,305_gap-between-parts,left,faulty,0
3195,Ch_000001624140.json,305_gap-between-parts,right,faulty,0
3196,Ch_000001624141.json,305_gap-between-parts,left,faulty,0
3197,Ch_000001624142.json,305_gap-between-parts,right,faulty,0
3198,Ch_000001624143.json,305_gap-between-parts,left,faulty,0
3199,Ch_000001624144.json,305_gap-between-parts,right,faulty,0
3200,Ch_000001620923.json,401_surface-lubricant,left,normal,0
3201,Ch_000001620924.json,401_surface-lubricant,right,normal,0
3202,Ch_000001620925.json,401_surface-lubricant,left,normal,0
3203,Ch_000001620926.json,401_surface-lubricant,right,normal,0
3204,Ch_000001620927.json,401_surface-lubricant,left,normal,0
3205,Ch_000001620928.json,401_surface-lubricant,right,normal,0
3206,Ch_000001620929.json,401_surface-lubricant,left,normal,0
3207,Ch_000001620930.json,401_surface-lubricant,right,normal,0
3208,Ch_000001620931.json,401_surface-lubricant,left,normal,0
3209,Ch_000001620932.json,401_surface-lubricant,right,normal,0
3210,Ch_000001620933.json,401_surface-lubricant,left,faulty,0
3211,Ch_000001620934.json,401_surface-lubricant,right,faulty,0
3212,Ch_000001620935.json,401_surface-lubricant,left,faulty,0
3213,Ch_000001620936.json,401_surface-lubricant,right,faulty,0
3214,Ch_000001620937.json,401_surface-lubricant,left,faulty,0
3215,Ch_000001620938.json,401_surface-lubricant,right,faulty,0
3216,Ch_000001620939.json,401_surface-lubricant,left,faulty,0
3217,Ch_000001620940.json,401_surface-lubricant,right,faulty,0
3218,Ch_000001620941.json,401_surface-lubricant,left,faulty,0
3219,Ch_000001620942.json,401_surface-lubricant,right,faulty,0
3220,Ch_000001620943.json,401_surface-lubricant,left,normal,0
3221,Ch_000001620944.json,401_surface-lubricant,right,normal,0
3222,Ch_000001620945.json,401_surface-lubricant,left,normal,0
3223,Ch_000001620946.json,401_surface-lubricant,right,normal,0
3224,Ch_000001620947.json,401_surface-lubricant,left,normal,0
3225,Ch_000001620948.json,401_surface-lubricant,right,normal,0
3226,Ch_000001620949.json,401_surface-lubricant,left,normal,0
3227,Ch_000001620950.json,401_surface-lubricant,right,normal,0
3228,Ch_000001620951.json,401_surface-lubricant,left,normal,0
3229,Ch_000001620952.json,401_surface-lubricant,right,normal,0
3230,Ch_000001620953.json,401_surface-lubricant,left,faulty,0
3231,Ch_000001620954.json,401_surface-lubricant,right,faulty,0
3232,Ch_000001620955.json,401_surface-lubricant,left,faulty,0
3233,Ch_000001620956.json,401_surface-lubricant,right,faulty,0
3234,Ch_000001620957.json,401_surface-lubricant,left,faulty,0
3235,Ch_000001620958.json,401_surface-lubricant,right,faulty,0
3236,Ch_000001620959.json,401_surface-lubricant,left,faulty,0
3237,Ch_000001620960.json,401_surface-lubricant,right,faulty,0
3238,Ch_000001620961.json,401_surface-lubricant,left,faulty,0
3239,Ch_000001620962.json,401_surface-lubricant,right,faulty,0
3240,Ch_000001620963.json,401_surface-lubricant,left,normal,0
3241,Ch_000001620964.json,401_surface-lubricant,right,normal,0
3242,Ch_000001620965.json,401_surface-lubricant,left,normal,0
3243,Ch_000001620966.json,401_surface-lubricant,right,normal,0
3244,Ch_000001620967.json,401_surface-lubricant,left,normal,0
3245,Ch_000001620968.json,401_surface-lubricant,right,normal,0
3246,Ch_000001620969.json,401_surface-lubricant,left,normal,0
3247,Ch_000001620970.json,401_surface-lubricant,right,normal,0
3248,Ch_000001620971.json,401_surface-lubricant,left,normal,0
3249,Ch_000001620972.json,401_surface-lubricant,right,normal,0
3250,Ch_000001620973.json,401_surface-lubricant,left,faulty,0
3251,Ch_000001620974.json,401_surface-lubricant,right,faulty,0
3252,Ch_000001620975.json,401_surface-lubricant,left,faulty,0
3253,Ch_000001620976.json,401_surface-lubricant,right,faulty,0
3254,Ch_000001620977.json,401_surface-lubricant,left,faulty,0
3255,Ch_000001620978.json,401_surface-lubricant,right,faulty,0
3256,Ch_000001620979.json,401_surface-lubricant,left,faulty,0
3257,Ch_000001620980.json,401_surface-lubricant,right,faulty,0
3258,Ch_000001620981.json,401_surface-lubricant,left,faulty,1
3259,Ch_000001620982.json,401_surface-lubricant,right,faulty,0
3260,Ch_000001620983.json,401_surface-lubricant,left,normal,0
3261,Ch_000001620984.json,401_surface-lubricant,right,normal,0
3262,Ch_000001620985.json,401_surface-lubricant,left,normal,0
3263,Ch_000001620986.json,401_surface-lubricant,right,normal,0
3264,Ch_000001620987.json,401_surface-lubricant,left,normal,0
3265,Ch_000001620988.json,401_surface-lubricant,right,normal,0
3266,Ch_000001620989.json,401_surface-lubricant,left,normal,0
3267,Ch_000001620990.json,401_surface-lubricant,right,normal,0
3268,Ch_000001620991.json,401_surface-lubricant,left,normal,1
3269,Ch_000001620992.json,401_surface-lubricant,right,normal,0
3270,Ch_000001620993.json,401_surface-lubricant,left,faulty,0
3271,Ch_000001620994.json,401_surface-lubricant,right,faulty,0
3272,Ch_000001620995.json,401_surface-lubricant,left,faulty,0
3273,Ch_000001620996.json,401_surface-lubricant,right,faulty,0
3274,Ch_000001620997.json,401_surface-lubricant,left,faulty,0
3275,Ch_000001620998.json,401_surface-lubricant,right,faulty,0
3276,Ch_000001620999.json,401_surface-lubricant,left,faulty,0
3277,Ch_000001621000.json,401_surface-lubricant,right,faulty,0
3278,Ch_000001621001.json,401_surface-lubricant,left,faulty,0
3279,Ch_000001621002.json,401_surface-lubricant,right,faulty,0
3280,Ch_000001621003.json,401_surface-lubricant,left,normal,0
3281,Ch_000001621004.json,401_surface-lubricant,right,normal,0
3282,Ch_000001621005.json,401_surface-lubricant,left,normal,0
3283,Ch_000001621006.json,401_surface-lubricant,right,normal,0
3284,Ch_000001621007.json,401_surface-lubricant,left,normal,0
3285,Ch_000001621008.json,401_surface-lubricant,right,normal,0
3286,Ch_000001621009.json,401_surface-lubricant,left,normal,0
3287,Ch_000001621010.json,401_surface-lubricant,right,normal,0
3288,Ch_000001621011.json,401_surface-lubricant,left,normal,1
3289,Ch_000001621012.json,401_surface-lubricant,right,normal,0
3290,Ch_000001621013.json,401_surface-lubricant,left,faulty,0
3291,Ch_000001621014.json,401_surface-lubricant,right,faulty,0
3292,Ch_000001621015.json,401_surface-lubricant,left,faulty,0
3293,Ch_000001621016.json,401_surface-lubricant,right,faulty,0
3294,Ch_000001621017.json,401_surface-lubricant,left,faulty,1
3295,Ch_000001621018.json,401_surface-lubricant,right,faulty,0
3296,Ch_000001621019.json,401_surface-lubricant,left,faulty,0
3297,Ch_000001621020.json,401_surface-lubricant,right,faulty,0
3298,Ch_000001621021.json,401_surface-lubricant,left,faulty,0
3299,Ch_000001621022.json,401_surface-lubricant,right,faulty,0
3300,Ch_000001621023.json,401_surface-lubricant,left,normal,0
3301,Ch_000001621024.json,401_surface-lubricant,right,normal,0
3302,Ch_000001621025.json,401_surface-lubricant,left,normal,0
3303,Ch_000001621026.json,401_surface-lubricant,right,normal,0
3304,Ch_000001621027.json,401_surface-lubricant,left,normal,0
3305,Ch_000001621028.json,401_surface-lubricant,right,normal,0
3306,Ch_000001621029.json,401_surface-lubricant,left,normal,0
3307,Ch_000001621030.json,401_surface-lubricant,right,normal,0
3308,Ch_000001621031.json,401_surface-lubricant,left,normal,0
3309,Ch_000001621032.json,401_surface-lubricant,right,normal,0
3310,Ch_000001621033.json,401_surface-lubricant,left,faulty,0
3311,Ch_000001621034.json,401_surface-lubricant,right,faulty,0
3312,Ch_000001621035.json,401_surface-lubricant,left,faulty,0
3313,Ch_000001621036.json,401_surface-lubricant,right,faulty,0
3314,Ch_000001621037.json,401_surface-lubricant,left,faulty,0
3315,Ch_000001621038.json,401_surface-lubricant,right,faulty,0
3316,Ch_000001621039.json,401_surface-lubricant,left,faulty,0
3317,Ch_000001621040.json,401_surface-lubricant,right,faulty,0
3318,Ch_000001621041.json,401_surface-lubricant,left,faulty,0
3319,Ch_000001621042.json,401_surface-lubricant,right,faulty,0
3320,Ch_000001621043.json,401_surface-lubricant,left,normal,0
3321,Ch_000001621044.json,401_surface-lubricant,right,normal,0
3322,Ch_000001621045.json,401_surface-lubricant,left,normal,0
3323,Ch_000001621046.json,401_surface-lubricant,right,normal,0
3324,Ch_000001621047.json,401_surface-lubricant,left,normal,0
3325,Ch_000001621048.json,401_surface-lubricant,right,normal,0
3326,Ch_000001621049.json,401_surface-lubricant,left,normal,0
3327,Ch_000001621050.json,401_surface-lubricant,right,normal,0
3328,Ch_000001621051.json,401_surface-lubricant,left,normal,0
3329,Ch_000001621052.json,401_surface-lubricant,right,normal,0
3330,Ch_000001621053.json,401_surface-lubricant,left,faulty,0
3331,Ch_000001621054.json,401_surface-lubricant,right,faulty,0
3332,Ch_000001621055.json,401_surface-lubricant,left,faulty,0
3333,Ch_000001621056.json,401_surface-lubricant,right,faulty,0
3334,Ch_000001621057.json,401_surface-lubricant,left,faulty,0
3335,Ch_000001621058.json,401_surface-lubricant,right,faulty,0
